CDVEH;CF;MES;CAMION;CDA;CANAL
D0Z946;731;3;1;Comas;Tradicional
F5I947;661;3;1;Comas;Tradicional
F1D843;421;3;0;Comas;Tradicional
F1D843;630;3;1;Comas;Tradicional
D0Z754;604;3;1;Comas;Tradicional
F3C900;642;3;1;Comas;Tradicional
D9D933;674;3;1;Comas;Tradicional
F1C802;647;3;1;Comas;Tradicional
C8Y839;540;3;1;Comas;Tradicional
F1D832;612;3;1;Comas;Tradicional
F1B795;583;3;1;Comas;Tradicional
D0Z940;591;3;1;Comas;Tradicional
F1B776;572;3;1;Comas;Tradicional
B9M899;629;3;1;Comas;Tradicional
F1B868;599;3;1;Comas;Tradicional
F1F947;571;3;1;Comas;Tradicional
F1G701;565;3;1;Comas;Tradicional
F1F920;576;3;1;Comas;Tradicional
F3C899;552;3;1;Comas;Tradicional
F1A918;556;3;1;Comas;Tradicional
A4Y875;556;3;1;Comas;Tradicional
F1F921;585;3;1;Comas;Tradicional
A4X938;1;3;1;Comas;NULO
A4X938;1;3;0;Comas;NULO
ASI712;653;3;1;Comas;Tradicional
F3C704;460;3;0;Comas;Tradicional
F3C704;672;3;0;Comas;Tradicional
F3C704;785;3;1;Comas;Tradicional
F3C704;369;3;0;Comas;Tradicional
ASI779;646;3;1;Comas;Tradicional
AVB710;598;3;1;Comas;Tradicional
F4T834;680;3;1;Comas;Tradicional
F1A918;636;3;1;Comas;Tradicional
AVB746;575;3;1;Comas;Tradicional
F4T831;679;3;1;Comas;Tradicional
ASI750;701;3;1;Comas;Tradicional
AUZ906;708;3;1;Comas;Tradicional
F3C912;679;3;1;Comas;Tradicional
B9S741;712;3;1;Comas;Tradicional
B9S741;487;3;0;Comas;Tradicional
B9S741;448;3;0;Comas;Tradicional
B7Y838;654;3;1;Comas;Tradicional
D0Y713;594;3;1;Comas;Tradicional
ASI776;674;3;1;Comas;Tradicional
ASI837;561;3;1;Comas;Tradicional
F2X797;704;3;1;Comas;Tradicional
F4S910;639;3;1;Comas;Tradicional
F1B791;648;3;1;Comas;Tradicional
F4S824;668;3;1;Comas;Tradicional
F1B800;681;3;1;Comas;Tradicional
F4S925;713;3;1;Comas;Tradicional
F1G758;488;3;0;Comas;Tradicional
F1G758;556;3;0;Comas;Tradicional
F1G758;672;3;1;Comas;Tradicional
B9F887;664;3;1;Comas;Tradicional
F4T749;808;3;1;Comas;Tradicional
F4V765;765;3;1;Comas;Tradicional
F1G756;697;3;1;Comas;Tradicional
D6E758;704;3;1;Comas;Tradicional
D4Q705;684;3;1;Comas;Tradicional
F4S843;717;3;1;Comas;Tradicional
ASE867;666;3;1;Comas;Tradicional
ASB766;630;3;1;Comas;Tradicional
D0V717;596;3;1;Comas;Tradicional
F4U933;785;3;1;Comas;Tradicional
ASB839;605;3;1;Comas;Tradicional
F3R889;635;3;1;Comas;Tradicional
D0Z946;585;3;1;Comas;Tradicional
F5I947;880;3;1;Comas;Tradicional
F1B793;829;3;1;Comas;Tradicional
F1D843;506;3;0;Comas;Tradicional
F1D843;596;3;1;Comas;Tradicional
F1D843;420;3;0;Comas;Tradicional
D0Z754;493;3;1;Comas;Tradicional
D0Z754;361;3;0;Comas;Tradicional
F3C900;510;3;1;Comas;Tradicional
D4K756;644;3;1;Comas;Tradicional
F1C802;1031;3;1;Comas;Tradicional
C8Y839;599;3;1;Comas;Tradicional
F1D832;619;3;1;Comas;Tradicional
A4Y877;657;3;1;Comas;Tradicional
B9F890;680;3;1;Comas;Tradicional
F1B795;655;3;1;Comas;Tradicional
F1D845;681;3;1;Comas;Tradicional
D0Z940;646;3;1;Comas;Tradicional
F1B776;622;3;1;Comas;Tradicional
F1F947;644;3;1;Comas;Tradicional
F1G701;640;3;1;Comas;Tradicional
F1F920;599;3;1;Comas;Tradicional
F3C899;637;3;1;Comas;Tradicional
D9D933;599;3;1;Comas;Tradicional
A4Y875;590;3;1;Comas;Tradicional
F1F921;595;3;1;Comas;Tradicional
F1B868;654;3;1;Comas;Tradicional
F1F929;584;3;1;Comas;Tradicional
A4X929;842;3;1;Comas;Tradicional
B4O725;574;3;1;Comas;Tradicional
B9M899;571;3;1;Comas;Tradicional
ASI712;654;3;1;Comas;Tradicional
F3C704;501;3;1;Comas;Tradicional
F3C704;482;3;0;Comas;Tradicional
ASI779;583;3;1;Comas;Tradicional
AVB710;626;3;1;Comas;Tradicional
F4T834;620;3;1;Comas;Tradicional
F1A919;657;3;1;Comas;Tradicional
AVB746;676;3;1;Comas;Tradicional
F4T831;637;3;1;Comas;Tradicional
ASI750;601;3;1;Comas;Tradicional
AUZ906;686;3;1;Comas;Tradicional
F3C912;663;3;1;Comas;Tradicional
B9S741;450;3;0;Comas;Tradicional
B9S741;469;3;1;Comas;Tradicional
B9S741;484;3;0;Comas;Tradicional
B7Y838;613;3;1;Comas;Tradicional
D0Y713;566;3;1;Comas;Tradicional
ASI776;563;3;1;Comas;Tradicional
ASI837;660;3;1;Comas;Tradicional
F2X797;528;3;1;Comas;Tradicional
F4S910;564;3;1;Comas;Tradicional
F1B791;769;3;1;Comas;Tradicional
F1A918;632;3;1;Comas;Tradicional
F1B800;769;3;1;Comas;Tradicional
F4S925;593;3;1;Comas;Tradicional
F1G758;531;3;1;Comas;Tradicional
B9F887;591;3;1;Comas;Tradicional
F4T749;625;3;1;Comas;Tradicional
F4V765;645;3;1;Comas;Tradicional
F1G756;766;3;1;Comas;Tradicional
D6E758;703;3;1;Comas;Tradicional
D4Q705;606;3;1;Comas;Tradicional
F4S843;615;3;1;Comas;Tradicional
ASE867;657;3;1;Comas;Tradicional
ASB766;728;3;1;Comas;Tradicional
D0V717;561;3;1;Comas;Tradicional
F4U933;623;3;1;Comas;Tradicional
ASB839;643;3;1;Comas;Tradicional
F3R889;684;3;1;Comas;Tradicional
D0Z946;725;3;1;Comas;Tradicional
F5I947;665;3;1;Comas;Tradicional
F1D843;531;3;1;Comas;Tradicional
F1D843;575;3;0;Comas;Tradicional
F1D843;492;3;0;Comas;Tradicional
D0Z754;656;3;1;Comas;Tradicional
D4K756;606;3;1;Comas;Tradicional
F1C802;731;3;1;Comas;Tradicional
F6W887;644;3;1;Comas;Tradicional
A4Y877;615;3;1;Comas;Tradicional
B9F890;662;3;1;Comas;Tradicional
F1B795;599;3;1;Comas;Tradicional
F1D845;585;3;1;Comas;Tradicional
D0Z940;580;3;1;Comas;Tradicional
F1F947;659;3;1;Comas;Tradicional
F1G701;608;3;1;Comas;Tradicional
F1F920;605;3;1;Comas;Tradicional
F3C899;583;3;1;Comas;Tradicional
F1F921;605;3;1;Comas;Tradicional
A4Y875;618;3;1;Comas;Tradicional
F1B868;558;3;1;Comas;Tradicional
A4X929;603;3;1;Comas;Tradicional
B4O725;619;3;1;Comas;Tradicional
B9M899;568;3;1;Comas;Tradicional
A4X938;1;3;1;Comas;NULO
A4X938;1;3;0;Comas;NULO
ASI712;558;3;1;Comas;Tradicional
F3C704;457;3;0;Comas;Tradicional
F3C704;528;3;1;Comas;Tradicional
F3C704;456;3;0;Comas;Tradicional
ASI779;596;3;1;Comas;Tradicional
AVB710;654;3;1;Comas;Tradicional
F4T834;499;3;1;Comas;Tradicional
F1A919;594;3;1;Comas;Tradicional
AVB746;646;3;1;Comas;Tradicional
F4T831;599;3;1;Comas;Tradicional
ASI750;575;3;1;Comas;Tradicional
AUZ906;641;3;1;Comas;Tradicional
F3C912;692;3;1;Comas;Tradicional
B9S741;656;3;1;Comas;Tradicional
B7Y838;642;3;1;Comas;Tradicional
D0Y713;649;3;1;Comas;Tradicional
ASI776;610;3;1;Comas;Tradicional
ASI837;468;3;1;Comas;Tradicional
F2X797;655;3;1;Comas;Tradicional
F4S910;625;3;1;Comas;Tradicional
F1B791;663;3;1;Comas;Tradicional
F4S824;669;3;1;Comas;Tradicional
F1B800;579;3;1;Comas;Tradicional
F4S925;593;3;1;Comas;Tradicional
F1G758;468;3;1;Comas;Tradicional
F1G758;492;3;0;Comas;Tradicional
B9F887;603;3;1;Comas;Tradicional
F4T749;701;3;1;Comas;Tradicional
F4V765;681;3;1;Comas;Tradicional
F1G756;676;3;1;Comas;Tradicional
D6E758;672;3;1;Comas;Tradicional
D4Q705;760;3;1;Comas;Tradicional
F4S843;660;3;1;Comas;Tradicional
ASE867;687;3;1;Comas;Tradicional
ASB766;649;3;1;Comas;Tradicional
D0V717;637;3;1;Comas;Tradicional
F4U933;720;3;1;Comas;Tradicional
ASB839;617;3;1;Comas;Tradicional
F3R889;593;3;1;Comas;Tradicional
D0Z946;650;3;1;Comas;Tradicional
F5I947;757;3;1;Comas;Tradicional
F1D843;395;3;0;Comas;Tradicional
F1D843;371;3;0;Comas;Tradicional
F1D843;465;3;1;Comas;Tradicional
D0Z754;589;3;1;Comas;Tradicional
D4K756;730;3;1;Comas;Tradicional
C8Y839;634;3;1;Comas;Tradicional
F1D832;572;3;1;Comas;Tradicional
A4Y877;655;3;1;Comas;Tradicional
B9F890;689;3;1;Comas;Tradicional
F1B795;665;3;1;Comas;Tradicional
F1D845;653;3;1;Comas;Tradicional
F1B776;562;3;1;Comas;Tradicional
F1F947;594;3;1;Comas;Tradicional
F1G701;630;3;1;Comas;Tradicional
F1F920;735;3;1;Comas;Tradicional
F3C899;563;3;1;Comas;Tradicional
F6W887;569;3;1;Comas;Tradicional
A4Y875;622;3;1;Comas;Tradicional
D0V881;603;3;1;Comas;Tradicional
F1F929;631;3;1;Comas;Tradicional
B4O725;539;3;1;Comas;Tradicional
B9M899;582;3;1;Comas;Tradicional
A4X938;1;3;0;Comas;NULO
A4X938;3;3;1;Comas;NULO
ASI712;570;3;1;Comas;Tradicional
F3C704;708;3;1;Comas;Tradicional
F3C704;605;3;0;Comas;Tradicional
ASI779;602;3;1;Comas;Tradicional
AVB710;635;3;1;Comas;Tradicional
F4T834;560;3;1;Comas;Tradicional
F1A919;559;3;1;Comas;Tradicional
AVB746;694;3;1;Comas;Tradicional
F4T831;574;3;1;Comas;Tradicional
ASI750;553;3;1;Comas;Tradicional
AUZ906;565;3;1;Comas;Tradicional
F3C912;556;3;1;Comas;Tradicional
B9S741;465;3;1;Comas;Tradicional
B9S741;475;3;0;Comas;Tradicional
B9S741;520;3;0;Comas;Tradicional
B7Y838;521;3;1;Comas;Tradicional
D0Y713;599;3;1;Comas;Tradicional
ASI776;507;3;1;Comas;Tradicional
ASI837;609;3;1;Comas;Tradicional
F2X797;534;3;1;Comas;Tradicional
F4S910;627;3;1;Comas;Tradicional
F1B791;614;3;1;Comas;Tradicional
F4S824;601;3;1;Comas;Tradicional
F1B800;529;3;1;Comas;Tradicional
F4S925;542;3;1;Comas;Tradicional
F1G758;396;3;0;Comas;Tradicional
F1G758;692;3;1;Comas;Tradicional
F1G758;576;3;0;Comas;Tradicional
B9F887;623;3;1;Comas;Tradicional
F4T749;686;3;1;Comas;Tradicional
F1A918;697;3;1;Comas;Tradicional
F1G756;718;3;1;Comas;Tradicional
D6E758;639;3;1;Comas;Tradicional
D4Q705;677;3;1;Comas;Tradicional
F4S843;647;3;1;Comas;Tradicional
ASE867;726;3;1;Comas;Tradicional
ASB766;681;3;1;Comas;Tradicional
D0V717;542;3;1;Comas;Tradicional
F4U933;601;3;1;Comas;Tradicional
ASB839;596;3;1;Comas;Tradicional
F3R889;658;3;1;Comas;Tradicional
D0Z946;709;3;1;Comas;Tradicional
F5I947;615;3;1;Comas;Tradicional
F1D843;583;3;0;Comas;Tradicional
F1D843;620;3;1;Comas;Tradicional
D0Z754;628;3;1;Comas;Tradicional
F3C900;819;3;1;Comas;Tradicional
D4K756;696;3;1;Comas;Tradicional
F1C802;671;3;1;Comas;Tradicional
C8Y839;562;3;1;Comas;Tradicional
F1D832;720;3;1;Comas;Tradicional
A4Y877;580;3;1;Comas;Tradicional
F1B795;684;3;1;Comas;Tradicional
F1D845;538;3;1;Comas;Tradicional
D0Z940;556;3;1;Comas;Tradicional
F1B776;571;3;1;Comas;Tradicional
F1F947;580;3;1;Comas;Tradicional
F1G701;556;3;1;Comas;Tradicional
F1F920;541;3;1;Comas;Tradicional
F3C899;589;3;1;Comas;Tradicional
F6W887;565;3;1;Comas;Tradicional
A4Y875;531;3;1;Comas;Tradicional
F1B868;545;3;1;Comas;Tradicional
F1F929;595;3;1;Comas;Tradicional
B4O725;670;3;1;Comas;Tradicional
B9M899;622;3;1;Comas;Tradicional
ASI712;602;3;1;Comas;Tradicional
F3C704;574;3;1;Comas;Tradicional
F3C704;415;3;0;Comas;Tradicional
F3C704;449;3;0;Comas;Tradicional
ASI779;645;3;1;Comas;Tradicional
AVB710;696;3;1;Comas;Tradicional
F4T834;585;3;1;Comas;Tradicional
F1A919;599;3;1;Comas;Tradicional
AVB746;562;3;1;Comas;Tradicional
F4T831;587;3;1;Comas;Tradicional
ASI750;641;3;1;Comas;Tradicional
AUZ906;663;3;1;Comas;Tradicional
F3C912;665;3;1;Comas;Tradicional
B7Y838;646;3;1;Comas;Tradicional
ASI776;572;3;1;Comas;Tradicional
ASI837;567;3;1;Comas;Tradicional
F2X797;692;3;1;Comas;Tradicional
F4S910;723;3;1;Comas;Tradicional
F1B791;691;3;1;Comas;Tradicional
F4S824;668;3;1;Comas;Tradicional
F1B800;653;3;1;Comas;Tradicional
F4S925;689;3;1;Comas;Tradicional
F1G758;488;3;0;Comas;Tradicional
F1G758;648;3;1;Comas;Tradicional
F1G758;355;3;0;Comas;Tradicional
B9F887;659;3;1;Comas;Tradicional
F4T749;744;3;1;Comas;Tradicional
F4V765;786;3;1;Comas;Tradicional
F1G756;675;3;1;Comas;Tradicional
D6E758;727;3;1;Comas;Tradicional
D4Q705;812;3;1;Comas;Tradicional
F4S843;719;3;1;Comas;Tradicional
ASE867;657;3;1;Comas;Tradicional
ASB766;698;3;1;Comas;Tradicional
D0V717;659;3;1;Comas;Tradicional
F4U933;767;3;1;Comas;Tradicional
ASB839;616;3;1;Comas;Tradicional
F3R889;624;3;1;Comas;Tradicional
F1A918;685;3;1;Comas;Tradicional
F5I947;799;3;1;Comas;Tradicional
F1D843;740;3;1;Comas;Tradicional
F1D843;310;3;0;Comas;Tradicional
F1D843;416;3;0;Comas;Tradicional
F3C900;670;3;1;Comas;Tradicional
D4K756;629;3;1;Comas;Tradicional
D1X767;607;3;1;Comas;Tradicional
F1D832;695;3;1;Comas;Tradicional
A4Y877;621;3;1;Comas;Tradicional
F1B795;651;3;1;Comas;Tradicional
F1D845;679;3;1;Comas;Tradicional
F1B776;599;3;1;Comas;Tradicional
F1F947;618;3;1;Comas;Tradicional
F1G701;640;3;1;Comas;Tradicional
F1F920;613;3;1;Comas;Tradicional
F3C899;630;3;1;Comas;Tradicional
F6W887;620;3;1;Comas;Tradicional
A4Y875;693;3;1;Comas;Tradicional
D0V881;689;3;1;Comas;Tradicional
B4O725;471;3;1;Comas;Tradicional
B9M899;547;3;1;Comas;Tradicional
A4X938;2;3;1;Comas;NULO
ASI712;563;3;1;Comas;Tradicional
F3C704;725;3;1;Comas;Tradicional
F3C704;450;3;0;Comas;Tradicional
ASI779;603;3;1;Comas;Tradicional
AVB710;679;3;1;Comas;Tradicional
F4T834;613;3;1;Comas;Tradicional
F1A919;678;3;1;Comas;Tradicional
AVB746;590;3;1;Comas;Tradicional
F4T831;597;3;1;Comas;Tradicional
F3C900;480;3;1;Comas;Tradicional
AUZ906;517;3;1;Comas;Tradicional
F3C912;535;3;1;Comas;Tradicional
B9S741;1014;3;1;Comas;Tradicional
B9S741;407;3;0;Comas;Tradicional
B9S741;449;3;0;Comas;Tradicional
B7Y838;483;3;1;Comas;Tradicional
D0Y713;544;3;1;Comas;Tradicional
ASI776;466;3;1;Comas;Tradicional
ASI837;541;3;1;Comas;Tradicional
F2X797;560;3;1;Comas;Tradicional
F4S910;573;3;1;Comas;Tradicional
F1B791;693;3;1;Comas;Tradicional
F4S824;452;3;1;Comas;Tradicional
F4S925;536;3;1;Comas;Tradicional
F1G758;412;3;0;Comas;Tradicional
F1G758;519;3;1;Comas;Tradicional
F1G758;431;3;0;Comas;Tradicional
B9F887;566;3;1;Comas;Tradicional
F4T749;460;3;1;Comas;Tradicional
F4V765;730;3;1;Comas;Tradicional
F1G756;656;3;1;Comas;Tradicional
D6E758;633;3;1;Comas;Tradicional
D4Q705;687;3;1;Comas;Tradicional
F1B868;628;3;1;Comas;Tradicional
ASE867;677;3;1;Comas;Tradicional
ASB766;635;3;1;Comas;Tradicional
D0V717;475;3;1;Comas;Tradicional
ASB839;559;3;1;Comas;Tradicional
F3R889;561;3;1;Comas;Tradicional
F1C802;786;3;1;Comas;Tradicional
F5I947;540;3;1;Comas;Tradicional
F1B793;543;3;1;Comas;Tradicional
F1D843;430;3;0;Comas;Tradicional
F1D843;374;3;0;Comas;Tradicional
F1D843;576;3;1;Comas;Tradicional
D0Z754;648;3;1;Comas;Tradicional
D4K756;639;3;1;Comas;Tradicional
F1B795;682;3;1;Comas;Tradicional
F1D845;625;3;1;Comas;Tradicional
D0Z940;486;3;1;Comas;Tradicional
F1B776;586;3;1;Comas;Tradicional
F1F947;601;3;1;Comas;Tradicional
F1G701;594;3;1;Comas;Tradicional
F1F920;615;3;1;Comas;Tradicional
F3C899;578;3;1;Comas;Tradicional
F6W887;614;3;1;Comas;Tradicional
A4Y875;584;3;1;Comas;Tradicional
F1A918;619;3;1;Comas;Tradicional
B4O725;533;3;1;Comas;Tradicional
B9M899;627;3;1;Comas;Tradicional
ASI712;620;3;1;Comas;Tradicional
F3C704;452;3;1;Comas;Tradicional
F3C704;443;3;0;Comas;Tradicional
F3C704;426;3;0;Comas;Tradicional
ASI779;615;3;1;Comas;Tradicional
AVB710;636;3;1;Comas;Tradicional
F4T834;670;3;1;Comas;Tradicional
F1A919;595;3;1;Comas;Tradicional
AVB746;625;3;1;Comas;Tradicional
F4T831;656;3;1;Comas;Tradicional
ASI750;667;3;1;Comas;Tradicional
AUZ906;650;3;1;Comas;Tradicional
F3C912;711;3;1;Comas;Tradicional
B9S741;655;3;1;Comas;Tradicional
B9S741;416;3;0;Comas;Tradicional
B9S741;574;3;0;Comas;Tradicional
B7Y838;619;3;1;Comas;Tradicional
D0Y713;710;3;1;Comas;Tradicional
ASI776;633;3;1;Comas;Tradicional
ASI837;591;3;1;Comas;Tradicional
F2X797;640;3;1;Comas;Tradicional
F4S910;708;3;1;Comas;Tradicional
F1B791;623;3;1;Comas;Tradicional
F4S824;612;3;1;Comas;Tradicional
F1B800;718;3;1;Comas;Tradicional
F4S925;702;3;1;Comas;Tradicional
F1G758;500;3;1;Comas;Tradicional
F1G758;360;3;0;Comas;Tradicional
F1G758;413;3;0;Comas;Tradicional
B9F887;636;3;1;Comas;Tradicional
F4T749;795;3;1;Comas;Tradicional
F4V765;729;3;1;Comas;Tradicional
D9D933;583;3;1;Comas;Tradicional
D9D933;556;3;0;Comas;Tradicional
F1G756;735;3;1;Comas;Tradicional
D6E758;768;3;1;Comas;Tradicional
D4Q705;658;3;1;Comas;Tradicional
F4S843;698;3;1;Comas;Tradicional
ASE867;706;3;1;Comas;Tradicional
ASB766;626;3;1;Comas;Tradicional
D0V717;673;3;1;Comas;Tradicional
F4U933;749;3;1;Comas;Tradicional
ASB839;614;3;1;Comas;Tradicional
F3R889;595;3;1;Comas;Tradicional
D0Z946;596;3;1;Comas;Tradicional
F5I947;852;3;1;Comas;Tradicional
F1B793;858;3;1;Comas;Tradicional
F1D843;601;3;0;Comas;Tradicional
F1D843;1411;3;1;Comas;Tradicional
F1D843;359;3;0;Comas;Tradicional
D0Z754;803;3;1;Comas;Tradicional
F3C900;891;3;1;Comas;Tradicional
D4K756;636;3;1;Comas;Tradicional
F1C802;523;3;1;Comas;Tradicional
D1X767;618;3;1;Comas;Tradicional
F1D832;670;3;1;Comas;Tradicional
A4Y877;663;3;1;Comas;Tradicional
B9F890;690;3;1;Comas;Tradicional
F1B795;702;3;1;Comas;Tradicional
F1D845;711;3;1;Comas;Tradicional
D0Z940;670;3;1;Comas;Tradicional
F1B776;643;3;1;Comas;Tradicional
F1F947;640;3;1;Comas;Tradicional
F1G701;634;3;1;Comas;Tradicional
F1F920;643;3;1;Comas;Tradicional
F3C899;557;3;1;Comas;Tradicional
F6W887;637;3;1;Comas;Tradicional
A4Y875;566;3;1;Comas;Tradicional
F1F921;639;3;1;Comas;Tradicional
D0V881;765;3;1;Comas;Tradicional
F1F929;586;3;1;Comas;Tradicional
A4X929;659;3;1;Comas;Tradicional
B4O725;542;3;1;Comas;Tradicional
B9M899;614;3;1;Comas;Tradicional
A4X938;2;3;1;Comas;NULO
ASI712;600;3;1;Comas;Tradicional
F3C704;545;3;1;Comas;Tradicional
F3C704;773;3;0;Comas;Tradicional
ASI779;556;3;1;Comas;Tradicional
AVB710;617;3;1;Comas;Tradicional
F4T834;630;3;1;Comas;Tradicional
F1A919;659;3;1;Comas;Tradicional
AVB746;686;3;1;Comas;Tradicional
F4T831;645;3;1;Comas;Tradicional
ASI750;583;3;1;Comas;Tradicional
AUZ906;629;3;1;Comas;Tradicional
F3C912;625;3;1;Comas;Tradicional
B9S741;582;3;1;Comas;Tradicional
B9S741;710;3;0;Comas;Tradicional
B9S741;908;3;0;Comas;Tradicional
B7Y838;631;3;1;Comas;Tradicional
ASI776;559;3;1;Comas;Tradicional
ASI837;617;3;1;Comas;Tradicional
F2X797;559;3;1;Comas;Tradicional
F4S910;605;3;1;Comas;Tradicional
F1B791;824;3;1;Comas;Tradicional
F1B800;725;3;1;Comas;Tradicional
F4S925;616;3;1;Comas;Tradicional
F1G758;503;3;1;Comas;Tradicional
F1G758;467;3;0;Comas;Tradicional
F1G758;506;3;0;Comas;Tradicional
B9F887;574;3;1;Comas;Tradicional
F4T749;629;3;1;Comas;Tradicional
F4V765;649;3;1;Comas;Tradicional
D9D933;522;3;1;Comas;Tradicional
F1G756;754;3;1;Comas;Tradicional
D6E758;698;3;1;Comas;Tradicional
D4Q705;761;3;1;Comas;Tradicional
F4S843;634;3;1;Comas;Tradicional
ASE867;717;3;1;Comas;Tradicional
ASB766;695;3;1;Comas;Tradicional
D0V717;548;3;1;Comas;Tradicional
F4U933;571;3;1;Comas;Tradicional
ASB839;625;3;1;Comas;Tradicional
F3R889;661;3;1;Comas;Tradicional
D0Z946;703;3;1;Comas;Tradicional
F5I947;654;3;1;Comas;Tradicional
F1B793;671;3;1;Comas;Tradicional
F1D843;599;3;1;Comas;Tradicional
D0Z754;667;3;1;Comas;Tradicional
F3C900;590;3;1;Comas;Tradicional
D4K756;628;3;1;Comas;Tradicional
F1C802;626;3;1;Comas;Tradicional
D1X767;589;3;1;Comas;Tradicional
F1D832;691;3;1;Comas;Tradicional
A4Y877;640;3;1;Comas;Tradicional
F1B795;602;3;1;Comas;Tradicional
F1D845;596;3;1;Comas;Tradicional
D0Z940;666;3;1;Comas;Tradicional
F1B776;611;3;1;Comas;Tradicional
F1F947;643;3;1;Comas;Tradicional
F1G701;613;3;1;Comas;Tradicional
F1F920;620;3;1;Comas;Tradicional
F3C899;568;3;1;Comas;Tradicional
F6W887;552;3;1;Comas;Tradicional
A4Y875;578;3;1;Comas;Tradicional
F1F921;559;3;1;Comas;Tradicional
D0V881;766;3;1;Comas;Tradicional
F1F929;604;3;1;Comas;Tradicional
A4X929;558;3;1;Comas;Tradicional
B4O725;604;3;1;Comas;Tradicional
B9M899;649;3;1;Comas;Tradicional
A4X938;39;3;1;Comas;NULO
ASI712;562;3;1;Comas;Tradicional
F3C704;824;3;0;Comas;Tradicional
F3C704;391;3;0;Comas;Tradicional
F3C704;899;3;1;Comas;Tradicional
ASI779;601;3;1;Comas;Tradicional
AVB710;623;3;1;Comas;Tradicional
F4T834;571;3;1;Comas;Tradicional
F1A919;609;3;1;Comas;Tradicional
AVB746;624;3;1;Comas;Tradicional
F3C900;566;3;1;Comas;Tradicional
AUZ906;673;3;1;Comas;Tradicional
F3C912;683;3;1;Comas;Tradicional
B9S741;435;3;0;Comas;Tradicional
B9S741;528;3;1;Comas;Tradicional
B9S741;534;3;0;Comas;Tradicional
B7Y838;637;3;1;Comas;Tradicional
D0Y713;634;3;1;Comas;Tradicional
ASI776;621;3;1;Comas;Tradicional
ASI837;508;3;1;Comas;Tradicional
F4S910;725;3;1;Comas;Tradicional
F1B791;679;3;1;Comas;Tradicional
F4S824;668;3;1;Comas;Tradicional
F1B800;594;3;1;Comas;Tradicional
F4S925;620;3;1;Comas;Tradicional
F1G758;411;3;0;Comas;Tradicional
F1G758;454;3;1;Comas;Tradicional
F1G758;420;3;0;Comas;Tradicional
B9F887;646;3;1;Comas;Tradicional
F4T749;698;3;1;Comas;Tradicional
F4V765;724;3;1;Comas;Tradicional
F1G756;654;3;1;Comas;Tradicional
D6E758;731;3;1;Comas;Tradicional
D4Q705;780;3;1;Comas;Tradicional
F4S843;628;3;1;Comas;Tradicional
ASE867;565;3;1;Comas;Tradicional
ASB766;658;3;1;Comas;Tradicional
D0V717;746;3;1;Comas;Tradicional
F4U933;715;3;1;Comas;Tradicional
ASB839;632;3;1;Comas;Tradicional
F3R889;559;3;1;Comas;Tradicional
D0Z946;615;3;1;Comas;Tradicional
F5I947;769;3;1;Comas;Tradicional
D0Z754;717;3;1;Comas;Tradicional
D9D933;617;3;1;Comas;Tradicional
D4K756;673;3;1;Comas;Tradicional
F1C802;739;3;1;Comas;Tradicional
F1D832;621;3;1;Comas;Tradicional
A4Y877;578;3;1;Comas;Tradicional
F1B795;608;3;1;Comas;Tradicional
F1D845;661;3;1;Comas;Tradicional
D0Z940;702;3;1;Comas;Tradicional
F1B776;564;3;1;Comas;Tradicional
F1F947;616;3;1;Comas;Tradicional
F1G701;658;3;1;Comas;Tradicional
F1F920;652;3;1;Comas;Tradicional
F3C899;533;3;1;Comas;Tradicional
F6W887;579;3;1;Comas;Tradicional
A4Y875;626;3;1;Comas;Tradicional
F1F921;639;3;1;Comas;Tradicional
D0V881;623;3;1;Comas;Tradicional
F1F929;577;3;1;Comas;Tradicional
B4O725;576;3;1;Comas;Tradicional
B9M899;585;3;1;Comas;Tradicional
ASI712;579;3;1;Comas;Tradicional
F3C704;463;3;0;Comas;Tradicional
F3C704;779;3;1;Comas;Tradicional
ASI779;572;3;1;Comas;Tradicional
AVB710;648;3;1;Comas;Tradicional
F4T834;555;3;1;Comas;Tradicional
F1A919;649;3;1;Comas;Tradicional
AVB746;658;3;1;Comas;Tradicional
F4T831;612;3;1;Comas;Tradicional
F3C900;570;3;1;Comas;Tradicional
AUZ906;585;3;1;Comas;Tradicional
F3C912;565;3;1;Comas;Tradicional
B9S741;433;3;0;Comas;Tradicional
B9S741;678;3;1;Comas;Tradicional
B9S741;528;3;0;Comas;Tradicional
B7Y838;579;3;1;Comas;Tradicional
D0Y713;592;3;1;Comas;Tradicional
ASI776;585;3;1;Comas;Tradicional
ASI837;638;3;1;Comas;Tradicional
F2X797;534;3;1;Comas;Tradicional
F4S910;589;3;1;Comas;Tradicional
F1A918;619;3;1;Comas;Tradicional
F4S824;595;3;1;Comas;Tradicional
F1B800;456;3;0;Comas;Tradicional
F1B800;796;3;1;Comas;Tradicional
F4S925;575;3;1;Comas;Tradicional
F1G758;466;3;0;Comas;Tradicional
F1G758;1042;3;1;Comas;Tradicional
B9F887;608;3;1;Comas;Tradicional
F4T749;640;3;1;Comas;Tradicional
F4V765;689;3;1;Comas;Tradicional
F1B868;648;3;1;Comas;Tradicional
F1G756;691;3;1;Comas;Tradicional
D6E758;625;3;1;Comas;Tradicional
D4Q705;690;3;1;Comas;Tradicional
F4S843;679;3;1;Comas;Tradicional
ASE867;729;3;1;Comas;Tradicional
ASB766;696;3;1;Comas;Tradicional
D0V717;564;3;1;Comas;Tradicional
F4U933;605;3;1;Comas;Tradicional
ASB839;616;3;1;Comas;Tradicional
